FIPS,State_Name,County_Name,Tract_Name,Total_Population,Prison_Population,Percent_In_Prison,Prison_Name,Student_Population,Percent_Student,Universities,Nearby_Universities,Military_Population,Percent_In_Military,Military_Institutions,Native_American_Population,Percent_Native_American,Native_American_Reservations
42051261300,Pennsylvania,Census Tract 2613,Fayette County,6103,1997,32.70%,Sci Fayette,0,0.00%,,,0,0.00%,,0,0.00%,
42053530100,Pennsylvania,Census Tract 5301,Forest County,4361,2653,60.80%,Abraxas I,0,0.00%,,,0,0.00%,,0,0.00%,
42059970501,Pennsylvania,Census Tract 9705.01,Greene County,4404,1820,41.30%,Greene County Prison,0,0.00%,,,0,0.00%,,0,0.00%,
42059970600,Pennsylvania,Census Tract 9706,Greene County,4006,0,0.00%,,872,21.70%,Waynesburg University,Waynesburg University,0,0.00%,,0,0.00%,
42061950302,Pennsylvania,Census Tract 9503.02,Huntingdon County,3312,3292,99.30%,Sci Smithfield,0,0.00%,,,0,0.00%,,0,0.00%,
42063960900,Pennsylvania,Census Tract 9609,Indiana County,4771,1047,21.90%,Indiana County Jail,0,0.00%,,,0,0.00%,,0,0.00%,
42063961102,Pennsylvania,Census Tract 9611.02,Indiana County,5988,0,0.00%,,3354,56.00%,Indiana University Of Pennsylvania-Main Campus,Indiana University Of Pennsylvania-Main Campus,0,0.00%,,0,0.00%,
42069100300,Pennsylvania,Census Tract 1003,Lackawanna County,4228,0,0.00%,,2275,53.80%,University Of Scranton,University Of Scranton,0,0.00%,,0,0.00%,
42069100800,Pennsylvania,Census Tract 1008,Lackawanna County,3103,865,27.80%,Lackawanna County Prison,0,0.00%,,,0,0.00%,,0,0.00%,
42071000500,Pennsylvania,Census Tract 5,Lancaster County,4238,0,0.00%,,1065,25.10%,Franklin And Marshall College,Franklin And Marshall College,0,0.00%,,0,0.00%,
42071000700,Pennsylvania,Census Tract 7,Lancaster County,3401,696,20.40%,Lancaster County Prison,0,0.00%,,,0,0.00%,,0,0.00%,
42071010702,Pennsylvania,Census Tract 107.02,Lancaster County,5636,0,0.00%,,1177,20.80%,Elizabethtown College,Elizabethtown College,0,0.00%,,0,0.00%,
42071013601,Pennsylvania,Census Tract 136.01,Lancaster County,3453,0,0.00%,,1738,50.30%,Millersville University Of Pennsylvania,Millersville University Of Pennsylvania,0,0.00%,,0,0.00%,
42073010300,Pennsylvania,Census Tract 103,Lawrence County,2092,0,0.00%,,811,38.70%,Westminster College,Westminster College,0,0.00%,,0,0.00%,
42075002500,Pennsylvania,Census Tract 25,Lebanon County,4757,0,0.00%,,1169,24.50%,Lebanon Valley College,Lebanon Valley College,0,0.00%,,0,0.00%,
42077001200,Pennsylvania,Census Tract 12,Lehigh County,2324,687,29.50%,Lehigh County Prison,0,0.00%,,,0,0.00%,,0,0.00%,
42077002202,Pennsylvania,Census Tract 22.02,Lehigh County,4023,0,0.00%,,1718,42.70%,Muhlenberg College,Muhlenberg College,0,0.00%,,0,0.00%,
42079200100,Pennsylvania,Census Tract 2001,Luzerne County,3960,0,0.00%,,2065,52.10%,King'S College; Wilkes University,King'S College; Wilkes University,0,0.00%,,0,0.00%,
42079201200,Pennsylvania,Census Tract 2012,Luzerne County,2686,1051,39.10%,Luzerne County Correctional Facility,0,0.00%,,King'S College,0,0.00%,,0,0.00%,
42079211301,Pennsylvania,Census Tract 2113.01,Luzerne County,4631,2156,46.50%,Sci Dallas,0,0.00%,,,0,0.00%,,0,0.00%,
42081000500,Pennsylvania,Census Tract 5,Lycoming County,2555,0,0.00%,,871,34.00%,Lycoming College,Lycoming College,0,0.00%,,0,0.00%,
42081000800,Pennsylvania,Census Tract 8,Lycoming County,2276,0,0.00%,,1400,61.50%,Pennsylvania College Of Technology,Pennsylvania College Of Technology,0,0.00%,,0,0.00%,
42081011701,Pennsylvania,Census Tract 117.01,Lycoming County,4256,1337,31.40%,Sci Muncy,0,0.00%,,,0,0.00%,,0,0.00%,
42085032602,Pennsylvania,Census Tract 326.02,Mercer County,4779,1559,32.60%,Mercer County Jail,0,0.00%,,,0,0.00%,,0,0.00%,
42085033000,Pennsylvania,Census Tract 330,Mercer County,4728,0,0.00%,,1985,41.90%,Grove City College,Grove City College,0,0.00%,,0,0.00%,
42089300700,Pennsylvania,Census Tract 3007,Monroe County,5271,0,0.00%,,1789,33.90%,East Stroudsburg University Of Pennsylvania,East Stroudsburg University Of Pennsylvania,0,0.00%,,0,0.00%,
42091205000,Pennsylvania,Census Tract 2050,Montgomery County,2675,0,0.00%,,834,31.10%,Bryn Mawr College,Bryn Mawr College,0,0.00%,,0,0.00%,
42091205100,Pennsylvania,Census Tract 2051,Montgomery County,1993,0,0.00%,,458,22.90%,,Bryn Mawr College,0,0.00%,,0,0.00%,
42091206004,Pennsylvania,Census Tract 2060.04,Montgomery County,5626,1236,21.90%,Montgomery County Correctional Facility,0,0.00%,,,0,0.00%,,0,0.00%,
42091206300,Pennsylvania,Census Tract 2063,Montgomery County,5043,0,0.00%,,1224,24.20%,Ursinus College,Ursinus College,0,0.00%,,0,0.00%,
42091980100,Pennsylvania,Census Tract 9801,Montgomery County,3170,3157,99.50%,Sci Graterford,0,0.00%,,,0,0.00%,,0,0.00%,
42095011100,Pennsylvania,Census Tract 111,Northampton County,2968,0,0.00%,,2740,92.30%,Lehigh University,Lehigh University,0,0.00%,,0,0.00%,
42095014100,Pennsylvania,Census Tract 141,Northampton County,5917,0,0.00%,,2454,41.40%,Lafayette College,Lafayette College,0,0.00%,,0,0.00%,
42097081200,Pennsylvania,Census Tract 812,Northumberland County,5841,2471,42.30%,Sci Coal Township,0,0.00%,,,0,0.00%,,0,0.00%,
42101000500,Pennsylvania,Census Tract 5,Philadelphia County,3614,1004,27.70%,Fdc Philadelphia,0,0.00%,,Thomas Jefferson University,0,0.00%,,0,0.00%,
42101007700,Pennsylvania,Census Tract 77,Philadelphia County,2302,0,0.00%,,554,24.00%,University Of The Sciences,University Of The Sciences,0,0.00%,,0,0.00%,
42101008801,Pennsylvania,Census Tract 88.01,Philadelphia County,1600,0,0.00%,,895,55.90%,,Drexel University; University Of Pennsylvania,0,0.00%,,0,0.00%,
42101008802,Pennsylvania,Census Tract 88.02,Philadelphia County,6580,0,0.00%,,2025,30.70%,,University Of Pennsylvania; University Of The Sciences,0,0.00%,,0,0.00%,
42101009000,Pennsylvania,Census Tract 90,Philadelphia County,7694,0,0.00%,,3414,44.30%,,Drexel University; University Of Pennsylvania,0,0.00%,,0,0.00%,
42101011700,Pennsylvania,Census Tract 117,Philadelphia County,1893,0,0.00%,,858,45.30%,Saint Joseph'S University,Saint Joseph'S University,0,0.00%,,0,0.00%,
42101012000,Pennsylvania,Census Tract 120,Philadelphia County,1943,0,0.00%,,444,22.80%,,Saint Joseph'S University,0,0.00%,,0,0.00%,
42101014500,Pennsylvania,Census Tract 145,Philadelphia County,2718,0,0.00%,,669,24.60%,,,0,0.00%,,0,0.00%,
42101014600,Pennsylvania,Census Tract 146,Philadelphia County,7477,0,0.00%,,3967,53.00%,,Temple University,0,0.00%,,0,0.00%,
42101015300,Pennsylvania,Census Tract 153,Philadelphia County,7943,0,0.00%,,2105,26.50%,Temple University,Temple University,0,0.00%,,0,0.00%,
42101020702,Pennsylvania,Census Tract 207.02,Philadelphia County,2464,0,0.00%,,552,22.40%,,,0,0.00%,,0,0.00%,
42101027902,Pennsylvania,Census Tract 279.02,Philadelphia County,3572,0,0.00%,,1387,38.80%,La Salle University,La Salle University,0,0.00%,,0,0.00%,
42101036902,Pennsylvania,Census Tract 369.02,Philadelphia County,6598,0,0.00%,,3093,46.80%,Drexel University; University Of Pennsylvania,Drexel University; University Of Pennsylvania,0,0.00%,,0,0.00%,
42101037700,Pennsylvania,Census Tract 377,Philadelphia County,4583,0,0.00%,,885,19.30%,,Temple University,0,0.00%,,0,0.00%,
42101989100,Pennsylvania,Census Tract 9891,Philadelphia County,3688,3636,98.50%,Alternative & Special Detention Center(Asd),0,0.00%,,,0,0.00%,,0,0.00%,
42101989300,Pennsylvania,Census Tract 9893,Philadelphia County,65,50,76.90%,Cec - Roth Hall,0,0.00%,,,0,0.00%,,0,0.00%,
42107000400,Pennsylvania,Census Tract 4,Schuylkill County,5781,3535,61.10%,Sci Mahanoy,0,0.00%,,,0,0.00%,,0,0.00%,
42107000902,Pennsylvania,Census Tract 9.02,Schuylkill County,3579,1148,32.00%,Fci Schuylkill,0,0.00%,,,0,0.00%,,0,0.00%,
42109980705,Pennsylvania,Census Tract 9807.05,Snyder County,2075,0,0.00%,,1978,95.30%,Susquehanna University,Susquehanna University,0,0.00%,,0,0.00%,
42111020802,Pennsylvania,Census Tract 208.02,Somerset County,3465,2320,66.90%,Sci Somerset,0,0.00%,,,0,0.00%,,0,0.00%,
42111020900,Pennsylvania,Census Tract 209,Somerset County,5719,1434,25.00%,Sci Laurel Highlands,0,0.00%,,,0,0.00%,,0,0.00%,
42119980101,Pennsylvania,Census Tract 9801.01,Union County,3005,2982,99.20%,Usp Allenwood,0,0.00%,,,0,0.00%,,0,0.00%,
42119980501,Pennsylvania,Census Tract 9805.01,Union County,547,520,95.00%,Usp Lewisburg,0,0.00%,,,0,0.00%,,0,0.00%,
42119980800,Pennsylvania,Census Tract 9808,Union County,3320,0,0.00%,,3163,95.20%,Bucknell University,Bucknell University,0,0.00%,,0,0.00%,
42125704100,Pennsylvania,Census Tract 7041,Washington County,1701,303,17.80%,Washington County Correctional Facility,337,19.80%,,Washington & Jefferson College,0,0.00%,,0,0.00%,
42125792200,Pennsylvania,Census Tract 7922,Washington County,2346,0,0.00%,,1131,48.20%,California University Of Pennsylvania,California University Of Pennsylvania,0,0.00%,,0,0.00%,
42127960900,Pennsylvania,Census Tract 9609,Wayne County,6700,2668,39.80%,Sci Waymart,0,0.00%,,,0,0.00%,,0,0.00%,
42129804705,Pennsylvania,Census Tract 8047.05,Westmoreland County,1121,498,44.40%,Westmoreland County Prison,0,0.00%,,,0,0.00%,,0,0.00%,
42133010132,Pennsylvania,Census Tract 101.32,York County,5175,1635,31.50%,York County Youth Development Center,0,0.00%,,,0,0.00%,,0,0.00%,
42133010510,Pennsylvania,Census Tract 105.10,York County,5708,0,0.00%,,1587,27.80%,York College Of Pennsylvania,York College Of Pennsylvania,0,0.00%,,0,0.00%,
44001030800,Rhode Island,Census Tract 308,Bristol County,5590,0,0.00%,,2180,38.90%,Roger Williams University,Roger Williams University,0,0.00%,,0,0.00%,
44005040900,Rhode Island,Census Tract 409,Newport County,4896,0,0.00%,,1125,22.90%,Salve Regina University,Salve Regina University,0,0.00%,,0,0.00%,
44005041200,Rhode Island,Census Tract 412,Newport County,1734,0,0.00%,,0,0.00%,,,1147,66.10%,Naval Station Newport,0,0.00%,
44007000800,Rhode Island,Census Tract 8,Providence County,4646,0,0.00%,,1205,25.90%,,Brown University; Rhode Island School Of Design; Johnson & Wales University-Providence,0,0.00%,,0,0.00%,
44007002400,Rhode Island,Census Tract 24,Providence County,8281,0,0.00%,,3006,36.20%,Providence College,Providence College; Rhode Island College,0,0.00%,,0,0.00%,
44007003601,Rhode Island,Census Tract 36.01,Providence County,3243,0,0.00%,,1092,33.60%,,Brown University; Rhode Island School Of Design,0,0.00%,,0,0.00%,
44007003602,Rhode Island,Census Tract 36.02,Providence County,7475,0,0.00%,,4428,59.20%,Brown University; Rhode Island School Of Design,Brown University; Rhode Island School Of Design,0,0.00%,,0,0.00%,
44007012601,Rhode Island,Census Tract 126.01,Providence County,4516,0,0.00%,,2754,60.90%,Bryant University,Bryant University,0,0.00%,,0,0.00%,
44007014200,Rhode Island,Census Tract 142,Providence County,4757,2442,51.30%,Roosevelt Benton Youth Assessment Center,0,0.00%,,,0,0.00%,,0,0.00%,
44009051400,Rhode Island,Census Tract 514,Washington County,6495,0,0.00%,,5991,92.20%,University Of Rhode Island,University Of Rhode Island,0,0.00%,,0,0.00%,
45005970500,South Carolina,Census Tract 9705,Allendale County,4041,900,22.20%,Allendale Correctional Institution,0,0.00%,,,0,0.00%,,0,0.00%,
45007000200,South Carolina,Census Tract 2,Anderson County,4739,0,0.00%,,1410,29.70%,Anderson University,Anderson University,0,0.00%,,0,0.00%,
45013000400,South Carolina,Census Tract 4,Beaufort County,1982,0,0.00%,,0,0.00%,,,1950,98.30%,Marine Corps Air Station Beaufort,0,0.00%,
45013001000,South Carolina,Census Tract 10,Beaufort County,5201,0,0.00%,,0,0.00%,,,4347,83.50%,MCRD Parris Island,0,0.00%,
45015020724,South Carolina,Census Tract 207.24,Berkeley County,4034,0,0.00%,,0,0.00%,,,2631,65.20%,Joint Base Charleston,0,0.00%,
45019000400,South Carolina,Census Tract 4,Charleston County,3213,0,0.00%,,1148,35.70%,College Of Charleston,College Of Charleston,0,0.00%,,0,0.00%,
45019000700,South Carolina,Census Tract 7,Charleston County,2432,0,0.00%,,620,25.40%,,College Of Charleston,0,0.00%,,0,0.00%,
45019003200,South Carolina,Census Tract 32,Charleston County,1638,0,0.00%,,0,0.00%,,,545,33.20%,Joint Base Charleston,0,0.00%,
45019003900,South Carolina,Census Tract 39,Charleston County,2973,942,31.60%,Charleston County Juvenile Detention Center,0,0.00%,,,0,0.00%,,0,0.00%,
45019005900,South Carolina,Census Tract 59,Charleston County,5521,0,0.00%,,1873,33.90%,Citadel Military College Of South Carolina,Citadel Military College Of South Carolina,0,0.00%,,0,0.00%,
45027980000,South Carolina,Census Tract 9800,Clarendon County,1015,1015,100.00%,Turbeville Correctional Institution,0,0.00%,,,0,0.00%,,0,0.00%,
45037970204,South Carolina,Census Tract 9702.04,Edgefield County,4072,1603,39.30%,Fci Edgefield Camp,0,0.00%,,,0,0.00%,,0,0.00%,
45041000501,South Carolina,Census Tract 5.01,Florence County,2661,0,0.00%,,1200,45.00%,Francis Marion University,Francis Marion University,0,0.00%,,0,0.00%,
45045000100,South Carolina,Census Tract 1,Greenville County,2643,1003,37.90%,Greenville County Detention Center,0,0.00%,,,0,0.00%,,0,0.00%,
45045001203,South Carolina,Census Tract 12.03,Greenville County,2353,0,0.00%,,1669,70.90%,Bob Jones University,Bob Jones University,0,0.00%,,0,0.00%,
45045003203,South Carolina,Census Tract 32.03,Greenville County,3948,818,20.70%,Perry Correctional Institution,0,0.00%,,,0,0.00%,,0,0.00%,
45045003803,South Carolina,Census Tract 38.03,Greenville County,4575,0,0.00%,,2280,49.80%,Furman University,Furman University,0,0.00%,,0,0.00%,
45045004003,South Carolina,Census Tract 40.03,Greenville County,3676,0,0.00%,,1082,29.40%,North Greenville University,North Greenville University,0,0.00%,,0,0.00%,
45047970301,South Carolina,Census Tract 9703.01,Greenwood County,4874,0,0.00%,,1233,25.20%,Lander University,Lander University,0,0.00%,,0,0.00%,
45049920401,South Carolina,Census Tract 9204.01,Hampton County,1829,1180,64.50%,Fci Estill Camp,0,0.00%,,,0,0.00%,,0,0.00%,
45051060101,South Carolina,Census Tract 601.01,Horry County,5537,0,0.00%,,2267,40.90%,,Coastal Carolina University,0,0.00%,,0,0.00%,
45051060405,South Carolina,Census Tract 604.05,Horry County,7690,0,0.00%,,2502,32.50%,Coastal Carolina University,Coastal Carolina University,0,0.00%,,0,0.00%,
45053950203,South Carolina,Census Tract 9502.03,Jasper County,4672,977,20.90%,Jasper County Detention Center,0,0.00%,,,0,0.00%,,0,0.00%,
45057010201,South Carolina,Census Tract 102.01,Lancaster County,3559,1311,36.80%,Kershaw Correctional Institution,0,0.00%,,,0,0.00%,,0,0.00%,
45061920301,South Carolina,Census Tract 9203.01,Lee County,215,215,100.00%,Lee Correctional Institution,0,0.00%,,,0,0.00%,,0,0.00%,
45061920302,South Carolina,Census Tract 9203.02,Lee County,4350,1039,23.80%,Lee Correctional Institution,0,0.00%,,,0,0.00%,,0,0.00%,
45065920200,South Carolina,Census Tract 9202,McCormick County,4978,899,18.00%,Mccormick Correctional Institution,0,0.00%,,,0,0.00%,,0,0.00%,
45069960302,South Carolina,Census Tract 9603.02,Marlboro County,4875,2558,52.40%,Evans Correctional Institution,0,0.00%,,,0,0.00%,,0,0.00%,
45071950204,South Carolina,Census Tract 9502.04,Newberry County,4003,0,0.00%,,897,22.40%,Newberry College,Newberry College,0,0.00%,,0,0.00%,
45075010801,South Carolina,Census Tract 108.01,Orangeburg County,1107,0,0.00%,,515,46.50%,,South Carolina State University,0,0.00%,,0,0.00%,
45075011200,South Carolina,Census Tract 112,Orangeburg County,2743,0,0.00%,,2179,79.40%,Claflin University; South Carolina State University,Claflin University; South Carolina State University,0,0.00%,,0,0.00%,
45077011202,South Carolina,Census Tract 112.02,Pickens County,6309,0,0.00%,,6140,97.30%,Clemson University,Clemson University,0,0.00%,,0,0.00%,
45077011205,South Carolina,Census Tract 112.05,Pickens County,5597,0,0.00%,,1080,19.20%,,Clemson University,0,0.00%,,0,0.00%,
45079001000,South Carolina,Census Tract 10,Richland County,2692,0,0.00%,,1388,51.50%,Benedict College,Allen University; Benedict College,0,0.00%,,0,0.00%,
45079001300,South Carolina,Census Tract 13,Richland County,1713,0,0.00%,,449,26.20%,Allen University,Allen University; Benedict College,0,0.00%,,0,0.00%,
45079002800,South Carolina,Census Tract 28,Richland County,7956,0,0.00%,,3326,41.80%,,University Of South Carolina-Columbia,0,0.00%,,0,0.00%,
45079002900,South Carolina,Census Tract 29,Richland County,5124,0,0.00%,,3573,69.70%,University Of South Carolina-Columbia,University Of South Carolina-Columbia,0,0.00%,,0,0.00%,
45079003000,South Carolina,Census Tract 30,Richland County,2701,0,0.00%,,1020,37.70%,,University Of South Carolina-Columbia; Allen University; Benedict College,0,0.00%,,0,0.00%,
45079010408,South Carolina,Census Tract 104.08,Richland County,4495,4346,96.60%,Goodman Correctional Institution,0,0.00%,,,0,0.00%,,0,0.00%,
45079010806,South Carolina,Census Tract 108.06,Richland County,1176,590,50.10%,Manning Reentry / Work Release Center,0,0.00%,,,0,0.00%,,0,0.00%,
45079011501,South Carolina,Census Tract 115.01,Richland County,6957,0,0.00%,,0,0.00%,,,6890,99.00%,Fort Jackson,0,0.00%,
45079011502,South Carolina,Census Tract 115.02,Richland County,1156,0,0.00%,,0,0.00%,,,111,9.60%,Fort Jackson,0,0.00%,
45079011702,South Carolina,Census Tract 117.02,Richland County,3208,716,22.30%,Alvin S Glenn Detention Center,0,0.00%,,,0,0.00%,,0,0.00%,
45079980100,South Carolina,Census Tract 9801,Richland County,463,0,0.00%,,0,0.00%,,,443,95.60%,Fort Jackson,0,0.00%,
45083020301,South Carolina,Census Tract 203.01,Spartanburg County,2961,0,0.00%,,1397,47.10%,Wofford College,Wofford College,0,0.00%,,0,0.00%,
45083021806,South Carolina,Census Tract 218.06,Spartanburg County,2867,0,0.00%,,887,30.90%,University Of South Carolina-Upstate,University Of South Carolina-Upstate,0,0.00%,,0,0.00%,
45083023806,South Carolina,Census Tract 238.06,Spartanburg County,2618,960,36.60%,Tyger River Correctional Institution,0,0.00%,,,0,0.00%,,0,0.00%,
45085000100,South Carolina,Census Tract 1,Sumter County,2888,657,22.70%,Wateree River Correctional Institution,0,0.00%,,,0,0.00%,,0,0.00%,
45089970802,South Carolina,Census Tract 9708.02,Williamsburg County,1319,1319,100.00%,Fci Williamsburg,0,0.00%,,,0,0.00%,,0,0.00%,
45091060600,South Carolina,Census Tract 606,York County,1719,0,0.00%,,1683,97.90%,Winthrop University,Winthrop University,0,0.00%,,0,0.00%,
45091061202,South Carolina,Census Tract 612.02,York County,4472,0,0.00%,,0,0.00%,,,0,0.00%,,718,16.00%,Catawba Reservation
46007941000,South Dakota,Census Tract 9410,Bennett County,1520,0,0.00%,,0,0.00%,,,0,0.00%,,914,60.10%,Pine Ridge Reservation
46007941200,South Dakota,Census Tract 9412,Bennett County,1861,0,0.00%,,0,0.00%,,,0,0.00%,,1179,63.30%,Pine Ridge Reservation; Rosebud Reservation
46009967700,South Dakota,Census Tract 9677,Bon Homme County,3571,1229,34.40%,Springfield Academy,0,0.00%,,,0,0.00%,,0,0.00%,
46011958805,South Dakota,Census Tract 9588.05,Brookings County,3849,0,0.00%,,1288,33.40%,,South Dakota State University,0,0.00%,,0,0.00%,
46011958900,South Dakota,Census Tract 9589,Brookings County,6471,0,0.00%,,1596,24.60%,South Dakota State University,South Dakota State University,0,0.00%,,0,0.00%,
46015973200,South Dakota,Census Tract 9732,Brule County,2756,0,0.00%,,0,0.00%,,,0,0.00%,,436,15.80%,
46017940200,South Dakota,Census Tract 9402,Buffalo County,1948,0,0.00%,,0,0.00%,,,0,0.00%,,1585,81.30%,Lower Brule Reservation; Crow Creek Reservation
46023940200,South Dakota,Census Tract 9402,Charles Mix County,3366,0,0.00%,,0,0.00%,,,0,0.00%,,1744,51.80%,Yankton Reservation
46023940300,South Dakota,Census Tract 9403,Charles Mix County,3222,0,0.00%,,0,0.00%,,,0,0.00%,,1325,41.10%,Yankton Reservation
46027965900,South Dakota,Census Tract 9659,Clay County,5801,0,0.00%,,2203,37.90%,University Of South Dakota,University Of South Dakota,0,0.00%,,0,0.00%,
46031941000,South Dakota,Census Tract 9410,Corson County,1662,0,0.00%,,0,0.00%,,,0,0.00%,,907,54.50%,Standing Rock Reservation
46031941100,South Dakota,Census Tract 9411,Corson County,2240,0,0.00%,,0,0.00%,,,0,0.00%,,1827,81.50%,Standing Rock Reservation
46037952900,South Dakota,Census Tract 9529,Day County,1893,0,0.00%,,0,0.00%,,,0,0.00%,,487,25.70%,Lake Traverse (Sisseton) Reservation
46041941500,South Dakota,Census Tract 9415,Dewey County,2519,0,0.00%,,0,0.00%,,,0,0.00%,,2294,91.00%,Cheyenne River Reservation
46041941700,South Dakota,Census Tract 9417,Dewey County,2720,0,0.00%,,0,0.00%,,,0,0.00%,,1842,67.70%,Cheyenne River Reservation; Standing Rock Reservation
46065977900,South Dakota,Census Tract 9779,Hughes County,3056,0,0.00%,,0,0.00%,,,0,0.00%,,548,17.90%,
46071941200,South Dakota,Census Tract 9412,Jackson County,1794,0,0.00%,,0,0.00%,,,0,0.00%,,1410,78.50%,Pine Ridge Reservation
46085940100,South Dakota,Census Tract 9401,Lyman County,1614,0,0.00%,,0,0.00%,,,0,0.00%,,1527,94.60%,Lower Brule Reservation; Crow Creek Reservation
46093020200,South Dakota,Census Tract 202,Meade County,1923,0,0.00%,,0,0.00%,,,754,39.20%,Ellsworth AFB Site 2; Ellsworth AFB; Ellsworth AFB Site 2; Ellsworth AFB,0,0.00%,
46095940300,South Dakota,Census Tract 9403,Mellette County,1918,0,0.00%,,0,0.00%,,,0,0.00%,,1112,57.90%,Pine Ridge Reservation; Rosebud Reservation
46099000100,South Dakota,Census Tract 1,Minnehaha County,6363,1886,29.60%,Minnehaha County Jail,0,0.00%,,,0,0.00%,,0,0.00%,
46099001502,South Dakota,Census Tract 15.02,Minnehaha County,2582,0,0.00%,,540,20.90%,University Of Sioux Falls,University Of Sioux Falls,0,0.00%,,0,0.00%,
46101959700,South Dakota,Census Tract 9597,Moody County,3130,0,0.00%,,0,0.00%,,,0,0.00%,,731,23.30%,Flandreau Reservation
46102941000,South Dakota,Census Tract 9410,Oglala Lakota County,5886,0,0.00%,,0,0.00%,,,0,0.00%,,5457,92.70%,Pine Ridge Reservation
46102941100,South Dakota,Census Tract 9411,Oglala Lakota County,5731,0,0.00%,,0,0.00%,,,0,0.00%,,5428,94.70%,Pine Ridge Reservation
46102941200,South Dakota,Census Tract 9412,Oglala Lakota County,2055,0,0.00%,,0,0.00%,Oglala Lakota College,Oglala Lakota College,0,0.00%,,1937,94.20%,Pine Ridge Reservation
